offense_id,rpt_date,occur_date,occur_time,poss_date,poss_time,location,shift,UC2_Literal,neighborhood,lat,long
203341346,12/31/2020,11/29/2020,7:21:00 PM,11/29/2020,11:50:00 PM,3050 M.L.K. JR DR SW,NULL,AGG ASSAULT,Harland Terrace,-84.486163,33.75106
203631200,12/31/2020,12/28/2020,5:21:00 PM,12/28/2020,5:45:00 PM,1186 IRA ST SW,NULL,LARCENY-NON VEHICLE,Pittsburgh,-84.399763,33.722696
203631285,12/31/2020,12/24/2020,2:00:00 PM,12/24/2020,6:26:00 PM,501 BOULEVARD PL NE,NULL,LARCENY-NON VEHICLE,Old Fourth Ward,-84.370736,33.76968
203651634,12/31/2020,12/30/2020,8:15:00 PM,12/30/2020,10:25:00 PM,3101 PIEDMONT RD NE,NULL,LARCENY-FROM VEHICLE,Peachtree Park,-84.369361,33.840653
203660108,12/31/2020,12/31/2020,1:15:00 AM,12/31/2020,1:15:00 AM,1974 SYLVAN RD SW,NULL,AGG ASSAULT,Sylvan Hills,-84.418128,33.700432
203660240,12/31/2020,12/31/2020,12:00:00 AM,12/31/2020,5:43:00 AM,361 OLIVER ST NW,NULL,AUTO THEFT,English Avenue,-84.415338,33.764633
203660279,12/31/2020,12/31/2020,3:50:00 AM,12/31/2020,4:09:00 AM,800 WEST MARIETTA ST NW,NULL,LARCENY-NON VEHICLE,English Avenue,-84.412613,33.778925
203660299,12/31/2020,12/31/2020,4:15:00 AM,12/31/2020,5:52:00 AM,1054 RIDGE AVE SW,NULL,ROBBERY,Peoplestown,-84.391717,33.726336
203660335,12/31/2020,12/31/2020,3:00:00 AM,12/31/2020,7:22:00 AM,2284 CHESHIRE BRIDGE RD NE,NULL,LARCENY-FROM VEHICLE,Lindridge/Martin Manor,-84.352555,33.817488
203660398,12/31/2020,12/31/2020,7:50:00 AM,12/31/2020,7:50:00 AM,1374 MURPHY AVE SW,NULL,AUTO THEFT,Capitol View,-84.423912,33.717598
203660430,12/31/2020,12/30/2020,10:08:00 PM,12/31/2020,8:00:00 AM,3340 PEACHTREE RD,NULL,LARCENY-FROM VEHICLE,North Buckhead,-84.370956,33.847445
203660454,12/31/2020,12/31/2020,6:20:00 AM,12/31/2020,8:06:00 AM,1990 DONALD LEE HOLLOWELL PKWY NW,NULL,LARCENY-NON VEHICLE,Grove Park,-84.449777,33.7763
203660455,12/31/2020,12/31/2020,8:10:00 AM,12/31/2020,9:00:00 AM,1001 PONCE DE LEON AVE NE,NULL,LARCENY-NON VEHICLE,Poncey-Highland,-84.354575,33.772962
203660459,12/31/2020,12/31/2020,4:00:00 AM,12/31/2020,4:30:00 AM,3500 M.L.K. JR DR SW,NULL,BURGLARY,Adamsville,-84.502923,33.757333
203660545,12/31/2020,12/23/2020,8:00:00 PM,12/26/2020,6:38:00 AM,385 LEGACY DR SW,NULL,AUTO THEFT,Harris Chiles,-84.419523,33.745068
203660697,12/31/2020,12/30/2020,2:00:00 PM,12/31/2020,5:42:00 PM,3770 PRINCETON LAKES PKWY,NULL,LARCENY-NON VEHICLE,Princeton Lakes,-84.511302,33.657543
203660715,12/31/2020,12/31/2020,11:50:00 AM,12/31/2020,11:54:00 AM,UNIVERSITY AVE SW,NULL,AGG ASSAULT,Pittsburgh,-84.40006,33.722121
203660837,12/31/2020,12/30/2020,7:00:00 PM,12/31/2020,1:09:00 PM,65 IRBY AVE NW,NULL,LARCENY-FROM VEHICLE,South Tuxedo Park,-84.380998,33.841524
203660863,12/31/2020,12/30/2020,10:05:00 PM,12/30/2020,10:10:00 PM,48 PEACHTREE AVE NE,NULL,LARCENY-FROM VEHICLE,Garden Hills,-84.378055,33.835136
203660911,12/31/2020,12/27/2020,11:00:00 AM,12/31/2020,1:56:00 PM,I-285,NULL,AUTO THEFT,NULL,-84.492727,33.763692
203660933,12/31/2020,12/31/2020,2:12:00 PM,12/31/2020,4:30:00 PM,521 HANK AARON DR SW,NULL,LARCENY-FROM VEHICLE,Summerhill,-84.389964,33.737783
203661009,12/31/2020,12/31/2020,3:10:00 PM,12/31/2020,3:10:00 PM,1093 EDIE AVE SE,NULL,AUTO THEFT,Boulevard Heights,-84.363878,33.724766
203661015,12/31/2020,12/31/2020,9:09:00 AM,12/31/2020,3:21:00 PM,3500 PEACHTREE RD NE,NULL,LARCENY-FROM VEHICLE,North Buckhead,-84.362043,33.852786
203661018,12/31/2020,12/31/2020,2:00:00 PM,12/31/2020,3:11:00 PM,2275 HAVENRIDGE DR NW,NULL,LARCENY-FROM VEHICLE,Peachtree Battle Alliance,-84.39948,33.817327
203661029,12/31/2020,12/31/2020,4:00:00 PM,12/31/2020,5:58:00 PM,2020 CAMPBELLTON RD SW,NULL,LARCENY-NON VEHICLE,Campbellton Road,-84.455498,33.705987
203661050,12/31/2020,12/31/2020,2:00:00 PM,12/31/2020,3:20:00 PM,590 CASCADE AVE SW,NULL,LARCENY-NON VEHICLE,West End,-84.433587,33.737455
203661112,12/31/2020,12/31/2020,3:00:00 PM,12/31/2020,4:30:00 PM,135 CHASTAIN PARK AVE NW,NULL,AUTO THEFT,Chastain Park,-84.391369,33.876772
203661215,12/31/2020,12/31/2020,3:00:00 PM,12/31/2020,4:30:00 PM,135 CHASTAIN PARK AVE NW,NULL,LARCENY-FROM VEHICLE,Chastain Park,-84.391369,33.876772
203661269,12/31/2020,12/30/2020,8:00:00 PM,12/31/2020,3:00:00 PM,1006 AMSTERDAM AVE NE,NULL,LARCENY-FROM VEHICLE,Morningside/Lenox Park,-84.354164,33.787867
203661321,12/31/2020,12/31/2020,5:30:00 PM,12/31/2020,5:35:00 PM,2277 PEACHTREE RD,NULL,LARCENY-FROM VEHICLE,NULL,-84.390599,33.815334
203661398,12/31/2020,12/31/2020,6:00:00 PM,12/31/2020,6:30:00 PM,1801 HOWELL MILL RD NW,NULL,LARCENY-NON VEHICLE,Berkeley Park,-84.412846,33.80423
203661474,12/31/2020,12/31/2020,4:00:00 PM,12/31/2020,6:00:00 PM,975 MEMORIAL DR SE,NULL,LARCENY-FROM VEHICLE,Reynoldstown,-84.356418,33.74593
203661500,12/31/2020,12/31/2020,6:30:00 PM,12/31/2020,6:48:00 PM,17 BAKER ST NW,NULL,LARCENY-FROM VEHICLE,Downtown,-84.38829,33.76293
203661504,12/31/2020,12/31/2020,6:49:00 PM,12/31/2020,6:49:00 PM,1732 PRYOR RD SW,NULL,LARCENY-FROM VEHICLE,Betmar LaVilla,-84.39535,33.707324
203661528,12/31/2020,12/31/2020,6:58:00 PM,12/31/2020,7:10:00 PM,1176 RALPH DAVID ABERNATHY BLVD,NULL,AGG ASSAULT,West End,-84.425737,33.738173
203661571,12/31/2020,12/31/2020,7:00:00 PM,12/31/2020,7:17:00 PM,784 COLLIER RD NW,NULL,AUTO THEFT,Wildwood (NPU-C),-84.413779,33.809191
203661583,12/31/2020,12/31/2020,7:22:00 PM,12/31/2020,8:45:00 PM,227 PEACHTREE ST SW,NULL,ROBBERY,Downtown,-84.395233,33.748423
203661637,12/31/2020,12/31/2020,7:50:00 PM,12/31/2020,8:00:00 PM,1801 HOWELL MILL RD NW,NULL,LARCENY-NON VEHICLE,Berkeley Park,-84.412846,33.80423
203661729,12/31/2020,12/31/2020,8:26:00 PM,12/31/2020,10:03:00 PM,160 STAFFORD ST SW,NULL,AGG ASSAULT,Mozley Park,-84.428078,33.750436
203661759,12/31/2020,12/31/2020,8:38:00 PM,12/31/2020,8:38:00 PM,4475 ROSWELL RD NE,NULL,AGG ASSAULT,North Buckhead,-84.379462,33.877273
203661853,12/31/2020,12/31/2020,7:00:00 PM,12/31/2020,8:00:00 PM,790 MAGNOLIA ST NW,NULL,AGG ASSAULT,Vine City,-84.416906,33.758165
203661911,12/31/2020,12/31/2020,8:00:00 PM,12/31/2020,9:43:00 PM,1107 EUCLID AVE NE,NULL,LARCENY-FROM VEHICLE,Inman Park,-84.350751,33.763831
203641723,12/31/2020,12/29/2020,10:18:00 PM,12/29/2020,10:30:00 PM,795 POLLARD BLVD SW,NULL,LARCENY-FROM VEHICLE,Summerhill,-84.391286,33.732997
203651503,12/31/2020,12/30/2020,8:38:00 PM,12/31/2020,12:06:00 AM,1784 PEACHTREE RD NW,NULL,LARCENY-FROM VEHICLE,Ardmore,-84.393503,33.803315
203651526,12/31/2020,12/30/2020,6:00:00 PM,12/30/2020,6:52:00 PM,195 OTTLEY DR NE,NULL,LARCENY-FROM VEHICLE,NULL,-84.381064,33.808012
203651547,12/31/2020,12/29/2020,6:55:00 PM,12/30/2020,8:43:00 PM,214 COLONIAL HOMES DR NW,NULL,LARCENY-NON VEHICLE,Colonial Homes,-84.395115,33.813134
203651559,12/31/2020,12/30/2020,8:00:00 PM,12/30/2020,8:30:00 PM,77 WEST PACES FERRY RD NW,NULL,LARCENY-FROM VEHICLE,South Tuxedo Park,-84.381392,33.840896
203651572,12/31/2020,12/30/2020,6:05:00 AM,12/30/2020,10:40:00 PM,710 BERKELEY AVE NW,NULL,LARCENY-FROM VEHICLE,Berkeley Park,-84.411344,33.797296
203651584,12/31/2020,12/30/2020,8:08:00 PM,12/30/2020,9:45:00 PM,753 EDGEWOOD AVE NE,NULL,LARCENY-FROM VEHICLE,Inman Park,-84.362744,33.754679
203651601,12/30/2020,12/30/2020,3:00:00 PM,12/30/2020,10:00:00 PM,684 JOHN WESLEY DOBBS AVE NE,NULL,LARCENY-FROM VEHICLE,Old Fourth Ward,-84.364474,33.759758
203651580,12/30/2020,12/30/2020,8:00:00 PM,12/30/2020,9:49:00 PM,1038 W PEACHTREE ST NW,NULL,LARCENY-FROM VEHICLE,Midtown,-84.388146,33.783043
203651548,12/30/2020,12/30/2020,9:00:00 PM,12/30/2020,10:00:00 PM,1133 HUFF RD NW,NULL,LARCENY-FROM VEHICLE,Blandtown,-84.424898,33.789818
203651544,12/30/2020,12/30/2020,6:30:00 PM,12/30/2020,9:00:00 PM,1603 CLIFTON TERRACE NE,NULL,LARCENY-FROM VEHICLE,Candler Park,-84.334854,33.771238
203651505,12/30/2020,12/30/2020,8:39:00 PM,12/30/2020,9:22:00 PM,1694 ABNER CT NW,NULL,LARCENY-NON VEHICLE,Carver Hills,-84.466261,33.801746
203651519,12/30/2020,12/30/2020,8:05:00 PM,12/30/2020,8:06:00 PM,265 PEACHTREE ST NE,NULL,LARCENY-NON VEHICLE,Downtown,-84.387356,33.761375
203641742,12/30/2020,12/29/2020,7:45:00 PM,12/29/2020,10:45:00 PM,393 MARIETTA ST NW,NULL,LARCENY-FROM VEHICLE,Downtown,-84.397029,33.763652
203641651,12/30/2020,12/29/2020,8:00:00 PM,12/29/2020,9:00:00 PM,DONALD LEE HOLLOWELL PKWY NW,NULL,AGG ASSAULT,Center Hill,-84.459877,33.776851
203641714,12/30/2020,12/29/2020,8:43:00 PM,12/30/2020,9:19:00 PM,753 EDGEWOOD AVE NE,NULL,LARCENY-FROM VEHICLE,Inman Park,-84.362744,33.754679
203641718,12/30/2020,12/29/2020,2:00:00 PM,12/29/2020,10:13:00 PM,880 W PEACHTREE ST NW,NULL,LARCENY-FROM VEHICLE,Midtown,-84.387633,33.778909
203641745,12/30/2020,12/29/2020,10:40:00 PM,12/30/2020,3:08:00 AM,1126 EUCLID AVE NE,NULL,LARCENY-FROM VEHICLE,Inman Park,-84.350487,33.76458
203641749,12/30/2020,12/29/2020,8:00:00 PM,12/29/2020,9:50:00 PM,3279 ROSWELL RD NE,NULL,LARCENY-FROM VEHICLE,Buckhead Forest,-84.379515,33.844662
203641750,12/30/2020,12/29/2020,9:20:00 PM,12/29/2020,11:15:00 PM,245 NORTH HIGHLAND AVENUE NORTHEAST,NULL,LARCENY-FROM VEHICLE,Inman Park,-84.35975,33.761674
203641764,12/30/2020,12/29/2020,7:15:00 PM,12/29/2020,10:45:00 PM,510 PIEDMONT AVE NE,NULL,LARCENY-FROM VEHICLE,Downtown,-84.382193,33.768461
203641783,12/30/2020,12/29/2020,9:30:00 PM,12/30/2020,11:00:00 PM,939 PONCE DE LEON AVE NE,NULL,LARCENY-FROM VEHICLE,Poncey-Highland,-84.356628,33.773539
203641316,12/30/2020,12/25/2020,12:00:00 AM,12/26/2020,12:00:00 AM,1411 BYRERE TERRACE SW,NULL,BURGLARY,Venetian Hills,-84.431752,33.716441
203641324,12/30/2020,12/29/2020,5:00:00 PM,12/29/2020,5:30:00 PM,178 MOURY AVE SE,NULL,AUTO THEFT,The Villages at Carver,-84.391204,33.712797
203641516,12/30/2020,10/8/2020,12:00:00 AM,10/9/2020,12:00:00 AM,3161 MAPLE DR NE,NULL,LARCENY-NON VEHICLE,Buckhead Village,-84.371845,33.841614
203641788,12/30/2020,12/29/2020,11:15:00 PM,12/29/2020,11:19:00 PM,640 NEW TOWN CIR SE,NULL,AGG ASSAULT,Thomasville Heights,-84.361876,33.708646
203641790,12/30/2020,12/29/2020,10:00:00 PM,12/29/2020,11:20:00 PM,80 PEACHTREE PL NE,NULL,LARCENY-FROM VEHICLE,Midtown,-84.385067,33.780946
203641793,12/30/2020,12/29/2020,10:30:00 PM,12/29/2020,11:06:00 PM,4475 ROSWELL RD NE,NULL,LARCENY-FROM VEHICLE,North Buckhead,-84.379462,33.877273
203641797,12/30/2020,12/29/2020,11:18:00 PM,12/29/2020,11:20:00 PM,1683 JONESBORO RD SE,NULL,AUTO THEFT,Lakewood Heights,-84.379625,33.70621
203641803,12/30/2020,12/29/2020,8:30:00 PM,12/29/2020,11:30:00 PM,44 KROG ST NE,NULL,LARCENY-FROM VEHICLE,Inman Park,-84.364492,33.75485
203641829,12/30/2020,12/29/2020,8:00:00 PM,12/29/2020,11:30:00 PM,265 PONCE DE LEON AVE NE,NULL,LARCENY-FROM VEHICLE,Midtown,-84.378393,33.771684
203641831,12/30/2020,12/29/2020,11:43:00 PM,12/30/2020,3:30:00 AM,699 PONCE DE LEON AVE NE,NULL,LARCENY-FROM VEHICLE,Poncey-Highland,-84.364042,33.772912
203650016,12/30/2020,12/29/2020,7:00:00 PM,12/29/2020,10:30:00 PM,2285 PEACHTREE RD,NULL,LARCENY-FROM VEHICLE,NULL,-84.389511,33.816463
203650017,12/30/2020,12/30/2020,12:10:00 AM,12/30/2020,4:57:00 AM,438 MORELAND AVE NE,NULL,LARCENY-FROM VEHICLE,Candler Park,-84.347768,33.767546
203650033,12/30/2020,12/30/2020,12:21:00 AM,12/30/2020,6:55:00 AM,422 SEMINOLE AVE NE,NULL,LARCENY-FROM VEHICLE,Inman Park,-84.349491,33.76572
203650062,12/30/2020,12/29/2020,10:00:00 PM,12/29/2020,11:00:00 PM,2685 BEELER DR SW,NULL,AUTO THEFT,Perkerson,-84.401672,33.681619
203650069,12/30/2020,12/29/2020,10:00:00 PM,12/30/2020,12:10:00 AM,1039 GREENWOOD AVE NE,NULL,LARCENY-FROM VEHICLE,Virginia Highland,-84.35324,33.776494
203650082,12/30/2020,12/30/2020,12:00:00 AM,12/30/2020,4:43:00 AM,699 PONCE DE LEON AVE NE,NULL,AUTO THEFT,Poncey-Highland,-84.364042,33.772912
203650112,12/30/2020,12/29/2020,8:30:00 PM,12/30/2020,12:00:00 AM,2143 PEACHTREE RD,NULL,LARCENY-FROM VEHICLE,NULL,-84.391538,33.812773
203650122,12/30/2020,12/30/2020,1:30:00 AM,12/30/2020,1:36:00 AM,250 PIEDMONT AVE NE,NULL,AGG ASSAULT,Downtown,-84.382419,33.761575
203650123,12/30/2020,12/29/2020,8:00:00 PM,12/30/2020,1:30:00 AM,650 PONCE DE LEON AVE NE,NULL,LARCENY-FROM VEHICLE,Midtown,-84.366409,33.776875
203650133,12/30/2020,12/29/2020,9:30:00 PM,12/30/2020,2:17:00 AM,123 MARIETTA ST NW,NULL,LARCENY-FROM VEHICLE,Downtown,-84.392563,33.757297
203650149,12/30/2020,12/30/2020,2:00:00 AM,12/30/2020,4:00:00 AM,255 COURTLAND ST NE,NULL,ROBBERY,Downtown,-84.383562,33.761546
203650158,12/30/2020,12/29/2020,7:00:00 PM,12/30/2020,2:00:00 AM,222 S COLONIAL HOMES CIR NW,NULL,LARCENY-FROM VEHICLE,Colonial Homes,-84.395908,33.812739
203650198,12/30/2020,12/30/2020,3:02:00 AM,12/30/2020,5:15:00 AM,620 PARKWAY DR NE,NULL,AGG ASSAULT,Old Fourth Ward,-84.373077,33.771352
203650237,12/30/2020,12/30/2020,3:56:00 AM,12/30/2020,4:00:00 AM,444 HIGHLAND AVE NE,NULL,AGG ASSAULT,Old Fourth Ward,-84.372482,33.762168
203650272,12/30/2020,12/30/2020,5:15:00 AM,12/30/2020,6:22:00 AM,3804 M.L.K. JR DR SW,NULL,AUTO THEFT,Old Gordon,-84.514682,33.767994
203650340,12/30/2020,12/30/2020,1:25:00 AM,12/30/2020,1:29:00 AM,1395 MORELAND AVE SE,NULL,BURGLARY,Custer/McDonough/Guice,-84.349974,33.716406
203650368,12/30/2020,12/29/2020,6:00:00 PM,12/30/2020,9:35:00 AM,1871 PLAZA LN SW,NULL,AUTO THEFT,Campbellton Road,-84.45325,33.703874
203650382,12/30/2020,12/29/2020,3:00:00 PM,12/30/2020,7:00:00 AM,1929 HOSEA L WILLIAMS DR NE,NULL,AUTO THEFT,Kirkwood,-84.324872,33.752014
203650445,12/30/2020,12/29/2020,6:00:00 PM,12/30/2020,7:00:00 AM,2684 ARBOR AVE SE,NULL,LARCENY-FROM VEHICLE,East Lake,-84.299032,33.75047
203650459,12/30/2020,12/30/2020,1:30:00 AM,12/30/2020,9:00:00 AM,1084 EDIE AVE SE,NULL,LARCENY-FROM VEHICLE,Boulevard Heights,-84.363467,33.724791
203650499,12/30/2020,12/29/2020,9:00:00 PM,12/30/2020,11:44:00 AM,741 MOROSGO DR NE,NULL,LARCENY-FROM VEHICLE,Lindbergh/Morosgo,-84.364391,33.822471
203650500,12/30/2020,12/30/2020,1:00:00 AM,12/30/2020,9:30:00 AM,448 RIDGEWOOD RD NE,NULL,LARCENY-FROM VEHICLE,Lake Claire,-84.32867,33.766408
203650516,12/30/2020,12/29/2020,11:30:00 AM,12/30/2020,10:00:00 AM,227 COURTLAND ST NE,NULL,LARCENY-FROM VEHICLE,Downtown,-84.383568,33.760757
203650542,12/30/2020,12/30/2020,10:00:00 AM,12/30/2020,10:30:00 AM,3756 ROSWELL RD NE,NULL,LARCENY-FROM VEHICLE,East Chastain Park,-84.382911,33.857787
203650558,12/30/2020,12/19/2020,2:00:00 PM,12/20/2020,12:30:00 AM,51 OLLIE ST NW,NULL,LARCENY-NON VEHICLE,Washington Park,-84.421062,33.756211
203650580,12/30/2020,12/29/2020,10:00:00 PM,12/30/2020,11:08:00 AM,110 MARIETTA ST NW,NULL,LARCENY-FROM VEHICLE,Downtown,-84.39299,33.756987
203650605,12/30/2020,12/30/2020,1:39:00 AM,NULL,NULL,300 TED TURNER DR NW,NULL,AUTO THEFT,Downtown,-84.389613,33.762632
203650640,12/30/2020,12/30/2020,11:50:00 AM,12/30/2020,11:57:00 AM,1350 MAYSON TURNER RD NW,NULL,AGG ASSAULT,Bankhead,-84.431749,33.765365
203650646,12/30/2020,12/30/2020,12:05:00 PM,12/30/2020,12:10:00 PM,144 MORELAND AVE NE,NULL,AGG ASSAULT,Reynoldstown,-84.349945,33.757224
203650798,12/30/2020,12/30/2020,1:30:00 PM,12/30/2020,1:30:00 PM,2429 M.L.K. JR DR SW,NULL,LARCENY-NON VEHICLE,Florida Heights,-84.466815,33.752373
203650801,12/30/2020,12/29/2020,5:46:00 PM,12/30/2020,3:10:00 PM,390 STOVALL ST SE,NULL,LARCENY-FROM VEHICLE,Ormewood Park,-84.353219,33.744016
203650818,12/30/2020,12/8/2020,12:00:00 AM,12/30/2020,1:59:00 PM,1897 JONESBORO RD SE,NULL,AUTO THEFT,Lakewood Heights,-84.376424,33.70281
203650826,12/30/2020,12/30/2020,1:15:00 PM,12/20/2020,1:39:00 PM,826 DIXIE AVE NE,NULL,AUTO THEFT,Inman Park,-84.360654,33.757017
203650832,12/30/2020,12/22/2020,12:00:00 PM,12/29/2020,12:00:00 AM,675 NORTH HIGHLAND AVENUE NORTHEAST,NULL,LARCENY-NON VEHICLE,Poncey-Highland,-84.351822,33.772754
203650844,12/30/2020,12/20/2020,8:00:00 AM,12/22/2020,12:00:00 PM,3060 PHARR CT N NORTHWEST,NULL,LARCENY-NON VEHICLE,Peachtree Heights West,-84.3848,33.838661
203650849,12/30/2020,12/29/2020,11:45:00 PM,12/30/2020,1:00:00 PM,1469 JONESBORO RD SE,NULL,LARCENY-NON VEHICLE,South Atlanta,-84.383219,33.714372
203650858,12/30/2020,12/30/2020,2:15:00 PM,12/30/2020,2:21:00 PM,2332 MACON DR SW,NULL,LARCENY-NON VEHICLE,Swallow Circle/Baywood,-84.39065,33.690852
203650859,12/30/2020,12/30/2020,2:21:00 PM,12/30/2020,2:44:00 PM,180 UNIVERSITY AVE SW,NULL,LARCENY-FROM VEHICLE,Pittsburgh,-84.393749,33.721619
203650861,12/30/2020,12/30/2020,1:30:00 AM,12/30/2020,2:20:00 PM,950 W PEACHTREE ST NW,NULL,LARCENY-FROM VEHICLE,Midtown,-84.388669,33.77971
203650893,12/30/2020,12/22/2020,8:30:00 PM,12/27/2020,4:30:00 PM,868 TRESTLETREE CT SE,NULL,LARCENY-NON VEHICLE,Ormewood Park,-84.362014,33.728638
203650931,12/30/2020,12/30/2020,2:40:00 PM,12/30/2020,2:55:00 PM,691 14TH ST NW,NULL,LARCENY-FROM VEHICLE,Home Park,-84.410783,33.786222
203650932,12/30/2020,12/30/2020,3:00:00 PM,12/30/2020,3:00:00 PM,800 WEST MARIETTA ST NW,NULL,AGG ASSAULT,English Avenue,-84.412613,33.778925
203650935,12/30/2020,12/30/2020,3:07:00 PM,NULL,NULL,1717 CENTRA VILLA DR SW,NULL,AGG ASSAULT,Adams Park,-84.45606,33.707943
203650977,12/30/2020,12/30/2020,2:30:00 PM,12/30/2020,3:20:00 PM,2255 PEACHTREE RD NE,NULL,LARCENY-FROM VEHICLE,Buckhead Village,-84.379667,33.839546
203650990,12/30/2020,12/30/2020,2:30:00 PM,12/30/2020,2:30:00 PM,1110 W PEACHTREE ST NW,NULL,LARCENY-FROM VEHICLE,Midtown,-84.388269,33.78505
203651023,12/30/2020,12/30/2020,7:30:00 AM,12/30/2020,3:00:00 PM,265 PEACHTREE ST NE,NULL,LARCENY-NON VEHICLE,Downtown,-84.387356,33.761375
203651048,12/30/2020,12/30/2020,12:00:00 AM,NULL,NULL,5TH ST NE & PEACHTREE ST NE,NULL,LARCENY-FROM VEHICLE,Midtown,-84.384531,33.776155
203651052,12/30/2020,12/30/2020,4:00:00 PM,12/30/2020,4:11:00 PM,360 WOODSTOCK DR SW,NULL,ROBBERY,Baker Hills,-84.514538,33.760786
203651053,12/30/2020,12/30/2020,2:57:00 PM,12/30/2020,3:00:00 PM,331 COCHRAN DR NW,NULL,LARCENY-FROM VEHICLE,Chastain Park,-84.398244,33.877541
203651080,12/30/2020,12/30/2020,4:15:00 PM,12/30/2020,4:25:00 PM,1184 SPRING ST NW,NULL,AUTO THEFT,Midtown,-84.389605,33.787056
203651106,12/30/2020,12/30/2020,2:00:00 AM,12/30/2020,11:35:00 AM,1105 CARR ST NW,NULL,AUTO THEFT,Knight Park/Howell Station,-84.425862,33.785229
203651121,12/30/2020,12/30/2020,4:00:00 PM,12/30/2020,5:48:00 PM,1999 BENT CREEK WAY SW,NULL,AGG ASSAULT,Campbellton Road,-84.466464,33.701051
203651156,12/30/2020,12/29/2020,2:00:00 PM,12/30/2020,4:50:00 PM,1700 NORTHSIDE DR NW,NULL,LARCENY-FROM VEHICLE,Berkeley Park,-84.409141,33.800936
203651170,12/30/2020,12/30/2020,4:04:00 PM,12/30/2020,5:16:00 PM,3368 PEACHTREE RD NE,NULL,LARCENY-FROM VEHICLE,North Buckhead,-84.367471,33.848304
203651211,12/30/2020,12/30/2020,5:42:00 PM,12/30/2020,5:42:00 PM,501 CONNELL AVE SW,NULL,LARCENY-NON VEHICLE,Perkerson,-84.406371,33.683726
203651215,12/30/2020,12/30/2020,5:30:00 PM,12/30/2020,5:43:00 PM,11 ALLEN TEMPLE CT NW,NULL,AGG ASSAULT,NULL,-84.490808,33.753028
203651216,12/30/2020,12/30/2020,5:30:00 PM,12/30/2020,5:40:00 PM,375 18TH ST NW,NULL,LARCENY-FROM VEHICLE,Atlantic Station,-84.399768,33.792442
203651219,12/30/2020,12/24/2020,4:00:00 AM,12/24/2020,2:00:00 PM,2323 TIGER FLOWERS DR NW,NULL,LARCENY-FROM VEHICLE,Dixie Hills,-84.463801,33.761048
203651247,12/30/2020,12/28/2020,4:00:00 PM,12/29/2020,7:00:00 PM,187 MOURY AVE SE,NULL,LARCENY-FROM VEHICLE,The Villages at Carver,-84.390958,33.71444
203651298,12/30/2020,12/30/2020,6:34:00 PM,12/30/2020,7:54:00 PM,2900 LANDRUM DR SW,NULL,AGG ASSAULT,Southwest,-84.483646,33.706058
203651305,12/30/2020,12/30/2020,3:00:00 PM,12/30/2020,7:49:00 PM,2250 MARIETTA BLVD NW,NULL,LARCENY-FROM VEHICLE,Bolton,-84.448362,33.816795
203651434,12/30/2020,12/30/2020,7:30:00 PM,12/30/2020,8:00:00 PM,1892 HOWELL MILL RD NW,NULL,LARCENY-FROM VEHICLE,Wildwood (NPU-C),-84.41304,33.80681
203651451,12/30/2020,12/30/2020,7:50:00 PM,12/30/2020,8:05:00 PM,439 HIGHLAND AVE NE,NULL,LARCENY-NON VEHICLE,Old Fourth Ward,-84.372728,33.760961
203651480,12/30/2020,12/30/2020,8:24:00 PM,NULL,NULL,3755 CARMIA DR SW,NULL,LARCENY-FROM VEHICLE,Princeton Lakes,-84.508455,33.655914
203651492,12/30/2020,12/30/2020,7:30:00 PM,12/30/2020,8:20:00 PM,712 11TH ST NW,NULL,LARCENY-FROM VEHICLE,Home Park,-84.410606,33.782802
203651494,12/30/2020,12/30/2020,8:32:00 PM,12/30/2020,8:32:00 PM,757 CLEVELAND AVE SW,NULL,AGG ASSAULT,Perkerson,-84.414148,33.681486
203651496,12/30/2020,12/30/2020,8:30:00 PM,12/30/2020,8:45:00 PM,1801 HOWELL MILL RD NW,NULL,LARCENY-NON VEHICLE,Berkeley Park,-84.412941,33.803197
203651497,12/30/2020,12/30/2020,8:33:00 PM,12/30/2020,10:00:00 PM,232 FORSYTH ST SW,NULL,LARCENY-NON VEHICLE,Downtown,-84.396366,33.74854
203480701,12/30/2020,12/13/2020,12:00:00 AM,12/13/2020,3:00:00 AM,2997 CAMPBELLTON RD SW,NULL,AUTO THEFT,Southwest,-84.486778,33.696108
203571236,12/29/2020,12/22/2020,5:15:00 PM,12/29/2020,12:17:00 AM,232 FORSYTH ST SW,NULL,HOMICIDE,Downtown,-84.396366,33.74854
203630612,12/29/2020,12/28/2020,12:00:00 AM,12/28/2020,12:00:00 AM,36 JOHN PORTMAN BLVD NE,NULL,LARCENY-NON VEHICLE,Downtown,-84.386207,33.76105
203630551,12/29/2020,12/28/2020,8:00:00 AM,NULL,NULL,350 HOLLY ST NW,NULL,AUTO THEFT,Grove Park,-84.437943,33.764683
203630724,12/29/2020,12/28/2020,12:52:00 PM,12/28/2020,2:45:00 PM,3410 ALEXANDER RD NE,NULL,BURGLARY,North Buckhead,-84.365952,33.853407
203630917,12/29/2020,12/28/2020,2:00:00 PM,12/28/2020,2:30:00 PM,1041 MARTIN ST SE,NULL,AGG ASSAULT,Peoplestown,-84.383671,33.72584
203631585,12/29/2020,12/28/2020,10:00:00 PM,12/29/2020,11:20:00 PM,300 NORTH HIGHLAND AVENUE NORTHEAST,NULL,LARCENY-FROM VEHICLE,Inman Park,-84.358246,33.763002
